What season is the setting for Shakespeare 's Midsummer Night 's Dream ?,8
Name a band which was famous in the 1960 's .,5
What comedian was banned from the Ed Sullivan Show for allegedly making an obscene gesture at the show 's host ?,4
What country is the setting for Edgar Allan Poe 's The Pit and the Pendulum ?,19
What Apollo 11 astronaut minded the store while Armstrong and Aldrin made history ?,4
What is the current ticket fare from from Cairo to Barbados ?,26
What is the second highest mountain peak in the world ?,25
What Good Little Witch is Casper 's girlfriend ?,4
In which Tennessee Williams play is one of the characters killed and devoured by a mob of starving children ?,1
What was the nickname of Frederick I ` Holy Roman Emperor and King of Germany ?,4
What war did the Potsdam Conference follow ?,10
What 's the most common non-contagious disease in the world ?,24
What month ` date ` and year did Charles I die ?,8
How many cubic feet of space does a gallon of water occupy ?,13
What is the hair style called that new military recruits receive ?,7
What 's the world 's largest cathedral ?,16
What effects do nitrates have on the environment ?,12
What is Nitrox diving ?,7
What three European countries begin with the letter A ?,19
What happened in the Long March ?,12
What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?,10
How can I find online spelling ?,0
How many earthworms are in a single pasture ?,13
Who made Stonehenge ?,4
What is the average hourly rate of American workers ?,37
What sport features snatches and clean jerks ?,30
Who 's the founder and editor of The National Review ?,4
In what year did they build the Berlin Wall ?,8
Who was the first governor of West Virginia ?,4
What 's the world 's longest suspension bridge ?,16
What Asian city boasts the world 's biggest bowling alley ?,22
When will Jean Aeul publish her next book ?,8
What famous soldier was born in Europe ` died in Asia ` and was laid to rest in Africa ?,4
When it 's time to relax ` what one beer stands clear ?,18
What culture developed the idea of potlatch ?,5
What baseball team became the Minnesota Twins ?,5
What kind of guitar did Jimi Hendrix play ?,35
What were the first three cities to have a population of more than a million ?,22
What constellation contains the twins Castor and Pollux ?,16
How many meters are in a mile ?,13
What is a gas release event ?,7
What James Michener book is subtitled Spanish Travels and Reflections ?,1
What famed London criminal court was once a feudal castle ?,16
How many milligrams are in a gram ?,13
What stringed weapon fires a bolt ?,14
Where did he get the title ?,16
Where can I find a large list of 5 to 6 letter words ?,16
What is Michael Jackson 's middle name ?,4
Who was the first woman to fly solo across the Atlantic ?,4
How long is human gestation ?,28
What does `` Semper Fidelis '' mean ?,7
What kind of suit did true hepcats wear in 1942 ?,27
Where does Mother Angelica live ?,16
How can I find out my Moon sign ?,0
Why does a candle need a wick ?,9
Musician Ray Charles plays what instrument ?,35
What were the three prophecies the witches make to Macbeth ?,12
What 's the population of Mississippi ?,37
Who started the Dominos Pizza chain ?,4
In what film did Steven Spielberg 's dog star as the main character 's dog ?,1
What are all the different kinds of contraceptives ?,24
How old is Jeremy Piven ?,28
What is the history of yo-yos ?,12
Which NBA players had jersey number 0 ?,4
What chocolate company gives you a one-pound kiss ?,5
How does one correctly pronounce ` qigong ' ?,0
What fossilizes to form coprolite ?,14
How many colored squares are there on a Rubik 's Cube ?,13
Where is the Mayo Clinic ?,16
What Caribbean island is sometimes called Little England ?,16
Where is Amsterdam ?,16
Where can I find the lyrics for the song ` Getting Married Today ' from the musical ` Company ' ?,16
What 's another word that means `` knows all '' ?,39
Who is the famous movie star who also acted as sewer commissioner of Provo Canyon ` Utah ?,4
What Australian city became the home of the America 's Cup ?,22
Aspartame is known by what other name ?,21
What is pasta ?,7
Name Randy Craft 's lawyer .,4
What color is `` ash '' ?,20
What is the best distance education university or college ?,5
What river does the Grand Coulee Dam dam ?,16
How often are quadruplets born ?,37
How does psorisis disappear ?,0
How many presidents have died on the 4th of July ?,13
What three colors are on the French flag ?,20
What 's the mystery of the Bermuda Triangle ?,12
What are the seven wonders of the world ?,14
What does CNN stand for ?,3
What is a person called that likes fire ?,4
Who portrayed Vincent Van Gogh in Lust for Life ?,4
What constitutes an adult ?,14
What is a reliable site that I can download Heretic 2 ?,16
What is a neurosurgeon ?,7
What baseball outcome required nine balls in 1879 ` eight balls in 1880 and seven balls in 1881 ?,30
What are amaretto biscuits ?,7
What common ailment can 't you catch at the North Pole ?,24
What season begins with the vernal equinox ?,8
Who was known as the Time Master in comic books ?,4
What was the name of Roy Rogers 's dog ?,2
What TV series changed the names to protect the innocent ?,1
Where did cable cars first roll down Clay Street in 1873 ?,16
What is George Lucas 's e-mail address ?,16
How do I give a good massage ?,0
Who is the father of the computer ?,4
What is the origin of `` jiggy '' as in getting jiggy with it ?,12
What is the origin of a.m. and p.m. ?,12
What is the definition of cosmology ?,7
What is the name of the dog on the Cracker Jack box ?,2
What are manifest and latent function theories ?,7
What William Styron book is about a black preacher who leads a slave revolt ?,1
What is the chemical symbol for nitrogen ?,45
Who said : `` Old soldiers never die ; they just fade away '' ?,4
What National League baseball team employed 72 third baseemen in its first 2 seasons ?,5
What are snowballs to a hot-rodder ?,7
How long were Tyrannosaurus Rex 's teeth ?,43
What is the origin of the word Ozymandias ?,12
Who 's the only man to have won the Olympic decathlon twice ?,4
What Kenyan city is the safari center for East Africa ?,22
Why do men snore ?,9
What causes `` rolling thunder '' ?,9
What is the name of Miss India 1994 ?,4
What four U.S. states have active volcanoes ?,11
What 's the setting of John Le Carre 's A Small Town in Germany ?,12
What does an echidna look like ?,12
What is the secret of the universe ?,12
Who was the second man to walk on the moon ?,4
What major Victorian novelist spent as much time working for the post office as he did writing ?,4
What caused an adjournment of the 25th anniversary session of the United Nations General Assembly ?,9
The major league baseball team in Pittsburgh is called what ?,5
What is the name of the Islamic counterpart to the Red Cross ?,21
What year were the Olympic Games played in where Nadia Comaneci became popular ?,8
What is glass made of ?,29
How did Lee Harvey Oswald purchase his rifle ?,0
How do I sing like Elvis Presley ?,0
What are the biggest Indian airports ?,16
What is the folklore story regarding birds ' nests and birds in Christmas trees ?,1
What are the world 's three largest oceans ` in order of size ?,16
Who is the Pope ?,4
Where on the Internet can I find information on laundry detergent ?,16
What do the French call La Manche ?,21
What 's an easy way to count the approximate number of fish in a lake ?,32
How do you clean up a cache ?,0
What was the name of Aristotle Onassis 's yacht ?,47
What is a fear of being dirty ?,24
What animal occurs in Spielberg 's `` Jaws '' ?,2
What 's the Red Planet ?,7
The Shea & Gould law firm had an office in L.A. for how many years ?,13
What 's the most common surname in America ?,4
How long does it take the typical American to eat 23 quarts of ice cream ?,28
What is the difference between a fruit and a vegetable ?,12
What kind of tree graces Lebanon 's flag ?,31
What is tumbled marble ?,7
What are the various ways in which one can measure IT User Satisfaction Level ?,32
What city is sometimes called The Athens of Switzerland ?,22
Where did bocci originate ?,16
How does light travel through the void of space if there is no medium for it to ` wave ' or ` pulse ' .,0
What are the Valdez Principles ?,7
How can I easily remove red wine stains from t-shirts ?,0
How do you write MLA style bibliographies for an Internet source ?,0
Who is Imam Hussain Ben Ali whom Shia people believe in ?,34
What is the origin of the word assassinate ?,12
Where can I find information about Bob Barr ` representative from Georgia ?,16
What is the frequency of VHF ?,37
What are the Arabic Numerals from 1 to 10 ?,12
What does the policeman become in the Canadian edition of Monopoly ?,14
How many electoral votes does it take to win presidency ?,13
What is digitalis ?,7
What kind of flowers does detective Nero Wolfe raise ?,31
What was paper made of in the late 16th century ?,29
Who was William Henry Harrison ?,34
What was the outcome of the 1945 Yalta Conference ?,12
What is `` flintknapping '' ?,7
What 's the most popular contact lens color ?,20
What were the cities of Dickens 's A Tale of Two Cities ?,22
What causes canker sores in the mouth ?,9
In what year was the movie the Ten Commandments released ?,8
What is the fastest fish in the world ?,2
What color are the castellated walls of the Kremlin ?,20
What is celebrated during the week of February 21-27 ?,10
What is damage to business and government caused by bureaucracy ?,14
What countries have the best math students ?,19
When was the De Beers company founded ?,8
What was a California prayer book to an Old West gambler ?,1
Who was the first black performer to have his own network TV show ?,4
